계약연월,매매가격지수,시군구,매매가격,전세가격지수,소비자물가지수-총지수,PIR,PIR_소득,PIR_처분가능소득,소득,처분가능소득,구별 인구이동수,부동산 정책 시행,지하철,백화점,아파트브랜드,혼인건수,미분양주택현황(호),스타벅스 수,dfg,도시지역면적 (㎡),주거지역면적 (㎡),상업지역면적 (㎡),공업지역면적 (㎡),녹지지역면적 (㎡)
201410,73.5,양천구,52599.21938,83.2,89.695,29.4,24.16140359,29.44703495,337.1,276.6,-318,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201411,73.6,양천구,52840.25403,83.5,96.564,25.3,20.49001231,25.32570636,385.8,312.1,-158,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201412,73.6,양천구,53514.84337,83.8,99.56,21.8,17.65401116,21.78428936,426,345.2,-342,0,7,1,2,2490,30,,양천구201401,17410000,12356202,623105,80331,4350362
201401,72.7,양천구,50651.16829,81,78.065,27.5,21.50737573,27.46313684,470.4,368.4,-194,0,7,1,1,2490,43,,양천구201401,17410000,12356202,623105,80331,4350362
201502,73.8,양천구,54746.59772,84.5,74.269,23.9,18.89277905,23.88501866,476.3,376.7,-116,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201503,74.1,양천구,50523.46007,85.1,79.548,24.5,20.3050927,24.49294809,286.3,237.4,-152,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201504,74.6,양천구,51792.05731,85.4,85.872,32.9,27.07015723,32.92869318,313.4,257.7,-184,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201505,74.9,양천구,52740.2268,86.1,91.047,28.2,23.10137285,28.16830197,329.6,270.3,-207,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201506,75.3,양천구,51512.31509,86.7,97.069,25.2,20.38981536,25.2187847,389.8,315.1,-322,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201507,75.6,양천구,51410.78983,87.5,100.51,21.6,17.62432325,21.55663115,416.3,340.4,-87,1,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201508,76,양천구,51233.06164,88.1,103.16,22.2,18.10065235,22.15322321,430.6,351.9,-177,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201509,76.6,양천구,53961.01597,89.1,75.775,25.9,20.10259675,25.91586325,474.8,368.3,-249,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201510,77,양천구,54780.31987,89.7,80.094,22.8,18.90869698,22.78583359,290.8,241.3,-210,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201511,77.8,양천구,54987.69896,90.8,86.808,32.9,27.04274732,32.8580116,307.5,253,-83,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201512,78,양천구,56677.87234,91.7,93.391,29.3,24.01838911,29.28538251,345,282.9,-520,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201501,73.7,양천구,48554.67575,84.1,102.97,23.2,19.05827074,23.23937269,430.2,352.8,36,0,7,1,2,2516,30,,양천구201501,17410000,12731777,623188,73561,3981474
201602,78.4,양천구,57326.16014,92.4,101.03,21.5,17.53271627,21.53459442,415.2,338.1,-304,0,7,1,2,2258,30,,양천구201601,17410000,12731777,623188,73561,3981474
201603,78.5,양천구,54683.10987,92.7,104.19,22.3,18.08638327,22.28751066,444.5,360.7,-463,0,7,1,2,2258,30,,양천구201601,17410000,12731777,623188,73561,3981474
201604,78.5,양천구,58368.6482,92.6,76.626,26.7,20.71970886,26.6805833,482.6,374.8,-387,0,7,1,2,2258,30,,양천구201601,17410000,12731777,623188,73561,3981474
201605,78.5,양천구,56426.09545,92.4,81.578,23.2,19.18685572,23.18183862,283.8,234.9,-381,0,7,1,3,2258,30,,양천구201601,17410000,12731777,623188,73561,3981474
201606,78.9,양천구,60894.65991,92.6,88.135,27.3,22.45212893,27.31710004,324.9,267,-236,0,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201607,79.3,양천구,56704.39818,92.8,94.563,25.8,21.00792664,25.81661452,372.8,303.4,-177,0,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201608,79.9,양천구,60375.9094,93.1,98.727,23.1,18.84841111,23.08491889,394.2,321.9,-176,1,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201609,80.4,양천구,63072.63265,93.4,101.15,20.3,16.66120992,20.28276897,426.4,350.3,-353,0,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201610,81.1,양천구,61774.07499,93.9,104.49,21.3,17.42069731,21.29332967,459.3,375.8,-552,0,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201611,81.7,양천구,60445.58989,94.3,77.752,27.1,21.19442552,27.06352535,470.4,368.4,-747,1,7,1,3,2258,6,,양천구201601,17410000,12731777,623188,73561,3981474
201612,81.9,양천구,57985.41728,94.4,82.515,25.9,21.54844435,25.89780624,292.9,243.7,-743,0,7,1,3,2258,4,,양천구201601,17410000,12731777,623188,73561,3981474
201601,78.3,양천구,56547.15905,92.1,97.438,23.7,19.13490192,23.67156901,412.4,333.3,-185,0,7,1,2,2258,30,,양천구201601,17410000,12731777,623188,73561,3981474
201701,81.9,양천구,60693.88744,94.6,89.154,30.1,24.80358821,30.10703042,343,282.6,-293,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201702,81.9,양천구,55987.72534,94.6,95.644,28.5,23.11533152,28.52948683,366,296.6,-388,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201703,81.9,양천구,62915.18289,94.6,98.845,23.9,19.65428864,23.93498881,409.3,336.1,-466,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201704,82,양천구,64434.63142,94.5,103,20.9,16.99049517,20.92188945,451.7,366.8,-283,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201705,82.2,양천구,64237.19561,94.6,105.17,22.9,18.54027362,22.89914738,453.7,367.4,-557,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201706,82.9,양천구,64326.90506,94.7,78.456,29.4,24.31446132,29.36525775,271,224.4,-274,3,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201707,83.4,양천구,65368.15748,94.9,84.466,28.4,23.45544895,28.43414908,296.6,244.6,-203,0,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201708,84.2,양천구,66597.64277,95.4,90.416,31.5,25.80008932,31.49858821,347.8,284.9,-379,3,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201709,84.3,양천구,63731.01655,95.5,96.384,28.8,23.56297509,28.75750006,362,296.6,-499,2,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201710,84.5,양천구,66987.25269,95.8,99.63,24.8,20.21342387,24.84684654,404.1,328.7,-231,2,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201711,85.2,양천구,71772.54474,96.1,103.89,23.2,18.7989943,23.17667139,441.6,358.2,-313,2,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201712,86.3,양천구,72186.53578,96.6,75.055,25.1,20.23789073,25.14460486,444.5,357.8,-441,1,7,1,3,2021,3,,양천구201701,17469613,12536636,796830,92872,4043275
201801,87.9,양천구,69288.28274,97.1,79.471,29.9,24.68953242,29.89654551,271.7,224.4,-280,2,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201802,89.1,양천구,70607.56908,97.2,86.184,28.8,23.82138051,28.84694554,303.3,250.5,-178,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201803,89.7,양천구,64540.29809,97.4,92.58,30.1,24.48312829,30.09520137,347.2,282.5,-555,1,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201804,90.1,양천구,64667.34614,97.3,96.925,29.2,23.69479015,29.20701991,371.3,301.3,-382,1,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201805,90.3,양천구,65862.48514,97.3,100.33,24.6,19.96516259,24.63615068,426,345.2,-439,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201806,90.5,양천구,68913.02811,97.3,104.32,23.6,19.20328055,23.61895733,455.5,370.4,-370,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201807,90.9,양천구,74904.02873,97.4,76.821,26.4,20.91244424,26.40305558,453.1,358.8,-248,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201808,92.5,양천구,76665.40636,97.7,80.094,28.3,23.42616015,28.30007784,281.6,233.1,-286,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201809,97.4,양천구,81701.80322,98.5,87.589,30.4,25.13442466,30.43534173,321.4,265.5,-142,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201810,99.5,양천구,73677.62729,99.6,94.473,31.3,25.70505325,31.34305943,329.6,270.3,-292,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201811,100,양천구,69169.97126,99.8,97.574,27,22.0913935,26.97704768,388.3,318,-364,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201812,100,양천구,69177.55231,100,100.88,23.3,18.85968399,23.30699589,440.3,356.3,-454,0,7,1,3,1957,3,,양천구201801,17469613,12536636,796830,92872,4043275
201901,100,양천구,80804.41414,100,105.04,24.7,20.14205728,24.65168007,430.6,351.9,-318,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201902,100,양천구,75599.51613,99.8,77.675,27.3,21.60914342,27.253149,460.6,365.2,-288,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201903,99.8,양천구,76096.61527,99.4,81.656,25.8,21.45072619,25.84909357,290.8,241.3,-253,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201904,99.4,양천구,74267.74539,99.2,88.057,27.7,22.71084538,27.6884422,325.6,267,-268,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201905,99.4,양천구,79009.05715,99.1,95.482,30.1,24.57469834,30.06195826,353.6,289.1,-343,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201906,99.6,양천구,85911.35954,99,98.782,26.2,21.21814794,26.24872891,412.4,333.3,-283,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201907,100.4,양천구,84077.83438,99.2,101.86,23.6,19.07009212,23.56935948,438.8,355,-172,0,7,1,3,1957,3,,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
201908,100.8,양천구,86467.69607,99.4,105.07,25,20.53594086,25.00615172,431.2,354.1,-166,0,7,1,3,1957,3,15,양천구201901,#N/A,#N/A,#N/A,#N/A,#N/A
200701,72,영등포구,35429.61626,51.4,99.47,22.1,18.12323861,22.06259109,426.4,350.3,270,1,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200702,72.5,영등포구,35400.19492,51.7,103.28,22.1,18.06821151,22.0847867,459.3,375.8,163,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200703,72.7,영등포구,40443.41621,51.8,74.728,27.1,21.18491957,27.05138704,470.4,368.4,110,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200704,72.8,영등포구,35931.04241,52.1,79.626,24.9,20.69716572,24.8747046,292.9,243.7,-140,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200705,72.5,영등포구,35803.94087,52.1,86.106,27.8,22.93093997,27.83397714,343,282.6,95,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200706,72.4,영등포구,37231.5507,52.1,92.039,27.3,22.0875921,27.26102662,366,296.6,-139,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200707,72.6,영등포구,40187.28918,51.9,97.069,23.3,19.12514176,23.29059383,409.3,336.1,-106,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200708,72.7,영등포구,37566.21071,51.9,100.36,21,17.05801535,21.00503298,451.7,366.8,-296,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200709,72.7,영등포구,38492.93791,52.2,103.57,23.5,19.01372374,23.48390705,453.7,367.4,-232,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200710,72.9,영등포구,42506.79094,52.5,76.233,26.9,22.27692423,26.90446698,271,224.4,-251,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200711,73.2,영등포구,42275.83257,52.5,79.861,26.2,21.64163111,26.23532667,296.6,244.6,-122,0,11,2,1,3594,-,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200712,73.3,영등포구,41513.80491,52.6,87.355,30.3,24.85506143,30.34483079,347.8,284.9,-34,0,11,2,1,3594,0,,영등포구200701,#N/A,#N/A,#N/A,#N/A,#N/A
200802,73.5,영등포구,42571.72427,52.7,97.429,24.6,20.04236814,24.63658056,404.1,328.7,143,0,11,2,1,3439,-,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200803,73.8,영등포구,42451.4412,52.9,100.71,23.2,18.79671247,23.17385819,441.6,358.2,78,0,11,2,1,3439,-,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200804,74.5,영등포구,43067.2343,53.1,104.15,25.6,20.56821709,25.55501946,444.5,357.8,-74,0,11,2,1,3439,-,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200805,74.9,영등포구,47178.69825,53.1,77.362,23.9,19.72752868,23.88805705,271.7,224.4,-58,0,11,2,1,3439,-,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200806,75.4,영등포구,42547.98302,53.1,81.656,21.5,17.79222236,21.5458239,303.3,250.5,-52,0,11,2,1,3439,0,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200807,75.6,영등포구,44990.9714,53.1,88.214,30.2,24.58666207,30.22246738,347.2,282.5,176,0,11,2,1,3439,110,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200808,75.6,영등포구,40928.59826,53.1,95.086,27.7,22.45296154,27.67629891,371.3,301.3,52,0,11,2,1,3439,108,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200809,75.6,영등포구,43621.69643,53.1,98.881,22.2,17.98029978,22.18691546,426,345.2,-159,0,11,2,1,3439,108,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200810,75.6,영등포구,45429.81481,53.1,101.72,22.2,18.02412797,22.16866584,455.5,370.4,-58,0,11,2,1,3439,108,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200811,75.5,영등포구,40716.34414,53.1,104.54,25.5,20.16347171,25.45743856,453.1,358.8,-174,1,11,2,1,3439,108,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200812,75.1,영등포구,39786.57407,51.8,78.065,27.2,22.48348716,27.1612775,281.6,233.1,-119,0,11,2,1,3439,108,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200801,73.3,영등포구,40043.82937,52.7,93.842,28.7,23.50675134,28.68888162,362,296.6,-29,0,11,2,1,3439,-,,영등포구200801,24560000,6249421,2441960,9099955,6768664
200902,74.6,영등포구,42587.16216,51.2,89.515,31.8,26.05688032,31.77205432,329.6,270.3,48,0,11,2,1,3358,88,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200903,74.3,영등포구,41464.77869,51.2,95.59,26.5,21.6709802,26.46365727,388.3,318,51,0,11,2,1,3358,95,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200904,74.6,영등포구,43590.10173,51.6,98.727,21.8,17.65097221,21.81325715,440.3,356.3,-46,0,11,2,1,3358,40,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200905,74.8,영등포구,44463.05878,51.9,103.07,23.5,19.21264057,23.51417544,430.6,351.9,-98,0,11,2,1,3358,23,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200906,75.5,영등포구,45879.06323,52.1,104.91,27.1,21.47447702,27.08330962,460.6,365.2,-141,0,11,2,1,3358,21,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200907,76,영등포구,43193.33966,52.3,78.846,25.6,21.25403933,25.61207702,290.8,241.3,-196,1,14,2,1,3358,22,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200908,76.3,영등포구,43242.16991,52.5,85.013,27.3,22.42794482,27.34353756,325.6,267,-167,0,14,2,1,3358,22,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200909,77.2,영등포구,44164.57551,54,91.227,28.2,23.06912187,28.22020311,353.6,289.1,-203,1,14,2,1,3358,22,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200910,77.6,영등포구,44370.23955,54.6,96.907,24.2,19.58268977,24.22552226,412.4,333.3,-29,0,14,2,1,3358,22,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200911,77.7,영등포구,49467.82691,54.8,99.82,21.8,17.63844432,21.79993846,438.8,355,-253,0,14,2,1,3358,44,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200912,77.7,영등포구,43912.92102,55.1,103.78,23.8,19.51596284,23.76414751,431.2,354.1,-233,0,14,2,1,3358,38,,영등포구200901,24560000,6244379,2447002,9099955,6768664
200901,74.6,영등포구,44869.48718,51.3,82.593,28.7,23.6743331,28.66731297,321.4,265.5,-28,0,11,2,1,3358,107,,영등포구200901,24560000,6244379,2447002,9099955,6768664
201002,78.3,영등포구,46828.64649,56.8,79.704,23.5,19.49436874,23.54781565,292,241.7,-157,0,14,2,1,3283,55,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201003,78.2,영등포구,44861.40332,57.1,86.028,29.1,23.95758654,29.14876315,324.9,267,-162,0,14,2,1,3283,61,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201004,78.2,영등포구,44383.72881,57.5,92.94,27.1,22.05337335,27.08962382,354.5,288.6,-414,0,14,2,1,3283,61,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201005,78.1,영등포구,45287.56863,57.7,97.114,22.6,18.2670564,22.58465678,414.2,335,-126,0,14,2,1,3283,61,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201006,77.4,영등포구,49001.93878,58,100.18,20.9,17.13711707,20.86212153,426.4,350.3,-263,0,14,2,1,3283,20,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201007,76.6,영등포구,49235.77381,58.4,104.31,22.8,18.58593361,22.8364316,434.7,353.8,-250,0,14,2,1,3283,20,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201008,76.3,영등포구,43520.57051,58.9,76.887,27.2,21.31511866,27.21764049,470.4,368.4,-67,1,14,2,1,3283,19,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201009,76.1,영등포구,43496.61138,59.5,80.251,23,19.03755554,22.96689465,303.3,251.4,-317,0,14,2,1,3283,19,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201010,76,영등포구,44798.51502,60,87.589,28,23.09879918,27.99306471,328.1,270.7,-319,0,14,2,1,3283,19,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201011,75.9,영등포구,46763.5113,61,94.382,25.8,20.88947715,25.78228491,366,296.6,-207,0,14,2,1,3283,16,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201012,75.9,영등포구,46924.83746,61.3,98.114,21.6,17.48056066,21.61561308,419.3,339.1,-169,0,14,2,1,3283,16,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201001,77.9,영등포구,45583.66144,55.5,75.775,26.6,20.6921631,26.64511287,482.6,374.8,-162,0,14,2,1,3283,38,,영등포구201001,24560000,6244379,2447002,9099955,6768664
201102,76.2,영등포구,45909.48379,63.3,105.7,23.2,18.79865053,23.21826948,453.7,367.4,118,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201103,76.3,영등포구,46743.2184,64.8,78.065,27.8,23.09371471,27.84744737,275.8,228.7,52,1,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201104,76.3,영등포구,44954.2338,65.6,81.89,26.5,21.88903781,26.53524841,296.6,244.6,-131,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201105,76.1,영등포구,50590.76978,65.6,88.135,29.4,24.09533139,29.36650857,337.1,276.6,-146,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201106,76.1,영등포구,43329.38594,65.8,95.608,25.7,20.83189973,25.74828005,385.8,312.1,-412,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201107,76.1,영등포구,44511.89187,66.3,98.989,23.6,19.19125622,23.59037248,404.1,328.7,-497,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201108,76,영등포구,45254.14655,66.9,101.73,22.9,18.74548815,22.85797023,430.2,352.8,-751,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201109,75.9,영등포구,45253.72536,68.1,104.86,23.7,18.76513551,23.7236465,476.3,376.7,-282,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201110,75.7,영등포구,42950.07621,68.9,78.533,23.6,19.57046893,23.6068107,286.3,237.4,-496,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201111,75.6,영등포구,42465.29022,68.9,83.295,29.9,24.59593374,29.91899709,313.4,257.7,-536,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201112,75.4,영등포구,45512.80476,68.9,89.875,27.3,22.16875667,27.25032472,347.2,282.5,-367,2,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201101,75.9,영등포구,46888.63905,61.9,100.92,21.4,17.48829235,21.43782105,427.1,348.4,49,0,14,2,1,3342,16,,영등포구201101,24560000,6243685,2447696,9099955,6768664
201202,75.1,영등포구,40224.34976,69.1,99.49,21.7,17.70091259,21.65030897,416.3,340.4,-135,0,14,2,1,3155,16,,영등포구201201,24560000,6243685,2447696,9099955,6768664
201203,75,영등포구,41110.10008,69.2,103.12,21.4,17.41480141,21.41922837,455.5,370.4,-174,0,14,2,1,3155,16,,영등포구201201,24560000,6243685,2447696,9099955,6768664
201204,74.8,영등포구,39612.69393,69.3,73.943,25.3,19.61226034,25.28373141,474.8,368.3,-248,0,14,2,1,3155,1,,영등포구201201,24560000,6243685,2447696,9099955,6768664
201205,74.5,영등포구,40081.88814,69.4,79.392,24.6,20.36535478,24.60245818,281.6,233.1,-380,1,14,2,1,3155,1,,영등포구201201,24560000,6243685,2447696,9099955,6768664
201206,74.3,영등포구,39885.74848,69.5,85.949,29,23.90588107,29.04659458,307.5,253,-274,0,14,2,1,3155,1,,영등포구201201,24560000,6243685,2447696,9099955,6768664
