yyyymm,buy_index,sgg,rent_index,cpi,pir,move_population,subway,department_store,apart_brand,marry,unsold
201907,99.9,은평구,99.4,102.77,23.9,-157,11,0,8,2364,0
201908,100.2,은평구,99.3,105.31,23.6,-454,11,0,9,2364,0
200701,79.4,종로구,61.7,99.83,21.1,52,11,0,0,1162,-
200702,79.6,종로구,61.7,103.52,23.5,203,11,0,0,1162,-
200703,79.7,종로구,61.8,75.709,27.5,-168,11,0,0,1162,-
200704,79.7,종로구,61.8,80.173,24.5,-71,11,0,0,1162,-
200705,79.7,종로구,61.9,86.184,30,-36,11,0,0,1162,19
200706,80,종로구,62,93.03,27.1,-116,11,0,0,1162,93
200707,80.1,종로구,62.4,97.465,23,-24,11,0,0,1162,89
200708,80.2,종로구,62.5,100.55,22.6,-7,11,0,0,1162,89
200709,80.3,종로구,62.9,104.55,24.5,-152,11,0,0,1162,89
200710,80.4,종로구,63,77.019,26.8,-145,11,0,0,1162,89
200711,80.4,종로구,63,80.719,25.9,-26,11,0,0,1162,81
200712,80.7,종로구,63,87.589,31.7,1,11,0,0,1162,73
200802,81.6,종로구,63.4,98.313,23.2,482,11,0,0,1069,67
200803,82.3,종로구,63.9,100.87,23.9,301,11,0,0,1069,64
200804,83.2,종로구,64.7,105.33,24.5,136,11,0,0,1069,62
200805,83.3,종로구,64.7,78.065,22.2,132,11,0,0,1069,61
200806,83.6,종로구,64.8,81.968,25.2,172,11,0,0,1069,51
200807,84.6,종로구,65.1,88.447,30.9,92,11,0,1,1069,48
200808,85.1,종로구,65,95.644,26.3,227,11,0,1,1069,48
200809,85.3,종로구,65.3,99.232,22.5,14,11,0,1,1069,46
200810,85.4,종로구,65.3,101.89,23.4,65,11,0,1,1069,46
200811,85.4,종로구,65.7,105.26,25.2,114,11,0,1,1069,45
200812,85.1,종로구,64.9,78.456,26,-126,11,0,1,1069,46
200801,81.2,종로구,63,94.292,27.3,184,11,0,0,1069,73
200902,84.9,종로구,64.3,89.695,31.3,19,11,0,1,943,46
200903,85,종로구,64.3,96.564,25.2,-101,11,0,1,943,46
200904,85.8,종로구,64.3,99.56,23,-122,11,0,1,943,46
200905,85.9,종로구,64.3,102.97,23.1,-24,11,0,1,943,45
200906,86.1,종로구,64.6,74.269,26.7,-127,11,0,1,943,45
200907,86,종로구,64.4,79.548,26.5,-55,11,0,1,943,45
200908,86.1,종로구,64.8,85.872,27.7,29,11,0,1,943,44
200909,87.1,종로구,66.8,91.047,26.9,-113,11,0,1,943,43
200910,87.8,종로구,67.5,97.069,25,-120,11,0,1,943,42
200911,87.7,종로구,67.9,100.51,22.2,-242,11,0,1,943,42
200912,87.8,종로구,68.1,103.16,22.4,-173,11,0,1,943,41
200901,85,종로구,64.6,83.53,30.5,-40,11,0,1,943,46
201002,88,종로구,68.3,80.094,23.7,45,11,0,1,1011,41
201003,88.1,종로구,68.5,86.808,27.8,-219,11,0,1,1011,46
201004,88,종로구,68.7,93.391,26.3,-128,11,0,1,1011,46
201005,87.9,종로구,68.8,97.438,22.1,-139,11,0,1,1011,46
201006,88,종로구,68.9,101.03,20.1,-167,11,0,1,1011,68
201007,87.8,종로구,68.9,104.19,22.6,-177,11,0,1,1011,68
201008,87.4,종로구,68.9,76.626,24.4,-206,11,0,1,1011,68
201009,87.5,종로구,69.5,81.578,24.5,-191,11,0,1,1011,68
201010,87.5,종로구,69.9,88.135,26.9,-207,11,0,1,1011,68
201011,87.5,종로구,70.2,94.563,25.8,-126,11,0,1,1011,68
201012,87.4,종로구,71.4,98.727,22.2,-218,11,0,1,1011,68
201001,87.9,종로구,68.2,75.775,27,15,11,0,1,1011,41
201102,87.5,종로구,72.5,104.49,24.4,16,11,0,1,1062,68
201103,88,종로구,74.1,77.752,28.5,-230,11,0,1,1062,68
201104,88,종로구,74.7,82.515,26.2,-104,11,0,1,1062,68
201105,88,종로구,75.3,89.154,28.5,-112,11,0,1,1062,68
201106,88,종로구,75.4,95.644,26.8,-72,11,0,1,1062,68
201107,87.9,종로구,75.7,98.845,22.4,-130,11,0,1,1062,68
201108,87.9,종로구,76.5,103,21.9,-6,11,0,1,1062,68
201109,87.9,종로구,78,105.17,25.6,2,11,0,1,1062,68
201110,87.9,종로구,79.2,78.456,23.6,-92,11,0,1,1062,68
201111,87.8,종로구,79.6,84.466,30.1,-189,11,0,1,1062,68
201112,87.8,종로구,79.6,90.416,29,-201,11,0,1,1062,68
201101,87.4,종로구,71.8,101.15,21.1,-47,11,0,1,1062,68
201202,87.8,종로구,79.7,99.63,20.7,27,11,0,1,1000,55
201203,87.8,종로구,80,103.89,22.8,30,11,0,1,1000,51
201204,87.7,종로구,80.5,75.055,27.3,-230,11,0,1,1000,51
201205,87.6,종로구,80.6,79.471,23.8,-155,11,0,1,1000,47
201206,87.5,종로구,80.7,86.184,27.8,-95,11,0,1,1000,44
201207,87.3,종로구,80.8,92.58,29.1,-80,11,0,1,1000,44
201208,87.1,종로구,80.8,96.925,24.4,-7,11,0,1,1000,40
201209,86.8,종로구,81.3,100.33,21.8,-92,11,0,1,1000,40
201210,86.6,종로구,81.8,104.32,23.9,-214,11,0,1,1000,35
201211,86.3,종로구,81.9,76.821,26.7,-122,11,0,1,1000,31
201212,86,종로구,82,80.094,24.9,-423,11,0,1,1000,28
201201,87.8,종로구,79.6,96.384,24.9,21,11,0,1,1000,68
201302,86,종로구,82.2,94.473,28.6,-420,11,0,1,877,25
201303,85.6,종로구,82.6,97.574,23.3,-503,11,0,1,877,24
201304,85.5,종로구,82.6,100.88,21.7,-205,11,0,1,877,21
201305,85.5,종로구,82.8,105.04,23.7,-272,11,0,1,877,19
201306,85.3,종로구,83,77.675,27.2,-149,11,0,1,877,16
201307,85.2,종로구,83.6,81.656,25.7,-109,11,0,1,877,8
201308,85,종로구,83.8,88.057,29.3,14,11,0,1,877,90
201309,85,종로구,84.7,95.482,26.6,-114,11,0,1,877,69
201310,85.1,종로구,85.4,98.782,22,-124,11,0,1,877,52
201311,85.1,종로구,85.5,101.86,22.3,-151,11,0,1,877,47
201312,85.1,종로구,85.7,105.07,24.1,-273,11,0,1,877,32
201301,86,종로구,82.1,87.589,29.1,-359,11,0,1,877,27
201402,85.1,종로구,87,82.827,26.8,76,11,0,1,840,20
201403,85.1,종로구,87.7,89.875,28.6,1,11,0,1,840,15
201404,85.1,종로구,88.1,96.158,24.9,-1,11,0,1,840,14
201405,85.1,종로구,88.1,98.845,22.7,-67,11,0,1,840,11
201406,85.1,종로구,88.4,102.98,21.9,-198,11,0,1,840,6
201407,85.1,종로구,88.6,105.21,24.1,-276,11,0,1,840,1
201408,85,종로구,88.9,79.08,26,-60,11,0,1,840,1
201409,85.1,종로구,89.3,85.403,25.9,6,11,0,1,840,1
201410,85.1,종로구,89.6,91.227,28.1,-165,11,0,1,840,1
201411,85.2,종로구,90.1,97.177,25.1,-240,11,0,1,840,1
201412,85.4,종로구,90.7,99.83,22.2,-282,11,0,1,840,1
201401,85.1,종로구,86.3,78.221,22.9,-187,11,0,1,840,28
201502,85.8,종로구,91.8,75.709,25.2,-96,11,0,1,806,201
201503,86,종로구,92.1,80.173,24.3,277,11,0,1,806,151
201504,86.2,종로구,92.3,86.184,33.8,-138,11,0,1,806,116
201505,86.3,종로구,92.6,93.03,28,-167,11,0,1,806,71
201506,86.4,종로구,93,97.465,24.7,-220,11,0,1,806,53
201507,86.6,종로구,93.3,100.55,21.9,-230,11,0,1,806,44
201508,86.7,종로구,93.6,104.55,22.2,-91,11,0,1,806,33
201509,87,종로구,94,77.019,27.4,147,11,0,1,806,15
201510,87.1,종로구,94.1,80.719,24.2,-77,11,0,1,806,5
201511,87.2,종로구,94.5,87.589,31.1,-130,11,0,1,806,5
201512,87.4,종로구,94.8,94.292,27.4,-264,11,0,1,806,5
201501,85.5,종로구,91.1,103.52,22.3,-149,11,0,1,806,211
201602,87.5,종로구,95,100.87,20.6,94,11,0,1,760,5
201603,87.6,종로구,95.1,105.33,21.8,373,11,0,1,760,5
201604,87.7,종로구,95.4,78.065,27,-121,11,0,1,760,5
201605,88,종로구,95.5,81.968,23.5,-175,11,0,1,760,5
201606,88,종로구,95.6,88.447,26,-245,11,0,1,760,5
201607,88.2,종로구,95.7,95.644,26.8,-165,11,0,1,760,5
201608,88.4,종로구,95.9,99.232,21.7,-165,11,0,1,760,5
201609,88.5,종로구,96,101.89,19.4,-50,11,0,1,760,5
201610,88.8,종로구,96.2,105.26,22.9,-176,11,0,1,760,2
201611,89.1,종로구,96.4,78.456,23.3,-271,11,0,1,760,2
201612,89.2,종로구,96.4,83.53,26.4,-320,11,0,1,760,1
201601,87.5,종로구,94.8,98.313,24,-91,11,0,1,760,5
201702,89.3,종로구,96.4,96.564,28,29,11,0,3,700,1
201703,89.3,종로구,96.5,99.56,23.4,760,11,0,3,700,1
201704,89.4,종로구,96.6,102.97,21.7,136,11,0,3,700,1
201705,89.5,종로구,96.7,74.269,24.1,111,11,0,3,700,1
201706,89.8,종로구,96.8,79.548,29.5,43,11,0,3,700,1
201707,90,종로구,96.8,85.872,28.3,135,11,0,3,700,1
201708,90.6,종로구,97,91.047,32.4,142,11,0,3,700,1
201709,90.9,종로구,97.2,97.069,28.4,133,11,0,3,700,1
201710,91.3,종로구,97.4,100.51,23.4,-8,11,0,3,700,1
201711,91.6,종로구,97.4,103.16,23.9,-81,11,0,3,700,1
201712,92,종로구,97.5,75.775,25.5,-111,11,0,3,700,1
201701,89.2,종로구,96.4,89.695,30.3,-219,11,0,1,700,1
201802,92.8,종로구,97.8,86.808,29.9,-73,11,0,3,676,1
201803,93.8,종로구,98,93.391,31.8,178,11,0,3,676,1
201804,94.4,종로구,98.3,97.438,27.9,-150,11,0,3,676,1
201805,94.7,종로구,98.6,101.03,23.9,-84,11,0,3,676,1
201806,95.2,종로구,98.7,104.19,25,-240,11,0,3,676,1
201807,95.5,종로구,99,76.626,26.6,-155,11,0,3,676,1
201808,95.8,종로구,99.4,81.578,27.4,-63,11,0,3,676,1
201809,97.8,종로구,99.5,88.135,32.2,36,11,0,3,676,1
201810,99.1,종로구,99.7,94.563,29.8,-60,11,0,3,676,1
201811,99.7,종로구,100,98.727,25.6,-59,11,0,3,676,1
201812,100,종로구,100,101.15,24.6,-106,11,0,3,676,0
201801,92.6,종로구,97.8,80.094,28.2,-75,11,0,3,676,1
201901,100,종로구,100,104.49,24.8,-126,11,0,3,676,0
201902,100,종로구,99.9,77.752,26.6,6,11,0,3,676,0
201903,100,종로구,99.8,82.515,25.7,83,11,0,3,676,0
201904,100,종로구,99.8,89.154,28.6,-127,11,0,3,676,-
201905,100,종로구,99.7,95.644,28.8,-118,11,0,3,676,-
201906,99.9,종로구,99.6,98.845,25.9,-75,11,0,3,676,-
201907,100.1,종로구,99.6,103,23.9,-83,11,0,3,676,0
201908,100.1,종로구,99.6,105.17,23.6,-18,11,0,3,676,0
200701,80.1,중구,61.9,100.26,21.1,25,13,3,0,1052,-
200702,80.8,중구,62,102.86,23.9,106,13,3,0,1052,-
200703,80.9,중구,62.1,75.775,26.2,24,13,3,0,1052,-
200704,81.1,중구,62.2,80.329,24.8,-26,13,3,0,1052,-
200705,81.4,중구,62.7,86.418,28.7,-11,13,3,0,1052,-
200706,81.4,중구,62.7,93.211,27,-83,13,3,0,1052,-
200707,82,중구,62.5,97.691,22.9,-72,13,3,0,1052,-
200708,82.1,중구,62.5,100.63,22.1,-25,13,3,0,1052,-
200709,82.5,중구,62.6,104.56,24.5,-75,13,3,0,1052,-
200710,82.7,중구,62.5,76.56,27.3,-101,13,3,0,1052,-
200711,82.7,중구,62.3,81.188,26,-19,13,3,0,1052,-
200712,82.8,중구,62.3,87.901,31.6,-3,13,3,0,1052,-
200802,83.8,중구,62.3,98.538,23.2,-27,13,3,0,984,-
200803,84.4,중구,62.4,100.76,23.9,0,13,3,0,984,-
200804,84.9,중구,62.6,104.77,25.8,-223,13,3,0,984,-
200805,85.3,중구,62.9,77.987,22.2,264,13,3,0,984,-
200806,85.3,중구,62.9,82.436,25.5,29,13,3,0,984,-
200807,85.3,중구,62.8,88.974,30.9,52,13,3,0,984,-
200808,85.3,중구,62.7,95.744,26.3,15,13,3,0,984,-
200809,85.3,중구,62.7,99.133,21.5,-29,13,3,0,984,-
200810,85.1,중구,62.5,102.77,23.5,-105,13,3,0,984,-
200811,84.6,중구,61.8,105.31,26.3,-139,13,3,0,984,-
200812,83.9,중구,60.8,78.221,26,-156,13,3,1,984,-
200801,83.6,중구,62.2,94.292,28.3,66,13,3,0,984,-
200902,83.7,중구,60.3,89.965,30.8,-7,13,3,1,910,-
200903,83.8,중구,60.4,96.185,25.1,-23,13,3,1,910,-
200904,83.9,중구,60.6,99.47,23,-57,13,3,1,910,-
200905,84.3,중구,60.9,103.28,23.6,47,13,3,1,910,-
200906,84.7,중구,61.6,74.728,26.7,33,13,3,1,910,-
200907,85.2,중구,61.9,79.626,25.9,-19,13,3,1,910,-
200908,85.2,중구,63,86.106,28.1,-33,13,3,1,910,-
200909,86.1,중구,63.9,92.039,27,-56,13,3,1,910,-
200910,86.1,중구,63.9,97.069,23.9,-3,13,3,1,910,-
200911,86,중구,64.2,100.36,22.2,-81,13,3,1,910,-
200912,86,중구,64.4,103.57,22.5,-18,13,3,1,910,-
200901,83.3,중구,59.7,84.076,30.6,-77,13,3,1,910,-
201002,86.3,중구,65,79.861,23.8,12,13,3,2,1049,-
201003,86.5,중구,65.5,87.355,29.2,-15,13,3,2,1049,-
201004,86.4,중구,65.6,93.842,26.3,-20,13,3,2,1049,-
201005,86.3,중구,66.1,97.429,22.1,-77,13,3,2,1049,-
201006,86,중구,66.3,100.71,21.2,-100,13,3,2,1049,-
201007,85.8,중구,66.2,104.15,22.8,-44,13,3,2,1049,-
201008,85.6,중구,66.4,77.362,23.9,-68,13,3,2,1049,-
201009,85.4,중구,66.5,81.656,24.8,-149,13,3,2,1049,-
201010,85.5,중구,66.7,88.214,27,42,13,3,2,1049,-
201011,85.5,중구,67.3,95.086,24.6,-220,13,3,2,1049,-
201012,85.7,중구,67.7,98.881,22.2,-94,13,3,2,1049,-
201001,85.9,중구,64.6,76.233,27.1,136,13,3,2,1049,-
201102,85.9,중구,69.2,104.54,23.5,81,13,3,2,920,-
201103,86.1,중구,71.3,78.065,28.6,-77,13,3,2,920,-
201104,86.1,중구,72,82.593,26,-62,13,3,2,920,-
201105,86.1,중구,72.5,89.515,28.5,-118,13,3,2,920,-
201106,86.1,중구,72.5,95.59,26.7,-158,13,3,2,920,-
201107,86,중구,73.5,98.727,22.7,-64,13,3,2,920,-
201108,85.8,중구,74.2,103.07,22,-75,13,3,2,920,-
201109,85.8,중구,74.7,104.91,25.8,-129,13,3,2,920,-
201110,85.8,중구,75,78.846,23.5,21,13,3,2,920,-
201111,85.8,중구,75,85.013,30.1,99,13,3,2,920,-
201112,85.6,중구,74.9,91.227,28,400,13,3,3,920,-
201101,85.7,중구,68.5,101.72,21.3,-66,13,3,2,920,-
201202,85.3,중구,74.8,99.82,20.8,526,13,3,3,1029,-
201203,85.2,중구,74.9,103.78,22.3,274,13,3,3,1029,-
201204,85,중구,75.1,75.775,27.4,76,13,3,3,1029,-
201205,84.8,중구,75.3,79.704,24.5,73,13,3,3,1029,-
201206,84.8,중구,75.5,86.028,27.9,25,13,3,3,1029,-
201207,84.6,중구,75.6,92.94,29.1,32,13,3,3,1029,-
201208,84.1,중구,75.6,97.114,25.2,-65,13,3,3,1029,-
201209,83.8,중구,76.2,100.18,21.8,-125,13,3,3,1029,-
201210,83.7,중구,76.5,104.31,23.9,-408,13,3,3,1029,-
201211,83.4,중구,77.2,76.887,27.1,-337,13,3,3,1029,-
201212,83.3,중구,77.5,80.251,24.9,-132,13,3,3,1029,-
201201,85.4,중구,74.8,96.907,24.9,300,13,3,3,1029,-
201302,83.1,중구,77.5,94.382,28.5,-67,13,4,3,860,-
201303,83,중구,78,98.114,23.2,-129,13,4,3,860,-
201304,82.9,중구,78.2,100.92,20.7,-168,13,4,3,860,-
201305,82.6,중구,78.4,105.7,23.8,-49,13,4,3,860,-
201306,82.6,중구,78.7,78.065,27.3,-83,13,4,3,860,-
201307,82.6,중구,78.8,81.89,26.2,-181,13,4,3,860,-
201308,82.4,중구,79.6,88.135,29.3,-134,13,4,3,860,-
201309,82.4,중구,81.1,95.608,26.6,-197,13,4,3,860,-
201310,82.5,중구,82.6,98.989,21.8,-58,13,4,3,860,-
201311,82.6,중구,83.1,101.73,22.4,-83,13,4,3,860,-
201312,82.7,중구,84.3,104.86,24.8,-158,13,4,3,860,-
201301,83.2,중구,77.5,87.589,27.7,-103,13,4,3,860,-
201402,83,중구,85.4,83.295,26.4,4,13,4,3,851,-
201403,83.1,중구,86,89.875,28.6,-99,13,4,3,851,-
201404,83.1,중구,86.3,96.807,24.9,-142,13,4,3,851,-
201405,83.1,중구,86.4,99.49,21.5,-3,13,4,3,851,-
201406,83,중구,86.6,103.12,22.1,-69,13,4,3,851,-
201407,83,중구,86.7,73.943,24.7,-93,13,4,3,851,-
201408,82.9,중구,87.1,79.392,26,-56,13,4,3,851,-
201409,83.1,중구,87.5,85.949,26.9,-60,13,4,3,851,-
201410,83.4,중구,88,90.777,29.3,-30,13,4,3,851,-
201411,83.4,중구,88.2,97.087,25.1,-128,13,4,3,851,-
201412,83.4,중구,88.3,100.26,22.2,-171,13,4,3,851,-
201401,82.8,중구,85.1,78.533,23.1,-70,13,4,3,851,-
201502,83.4,중구,88.7,75.775,25.5,75,13,4,3,916,-
201503,83.6,중구,89.1,80.329,23.5,-13,13,4,3,916,-
201504,83.8,중구,89.7,86.418,33.7,-113,13,4,3,916,-
201505,84,중구,90.2,93.211,28.4,-255,13,4,3,916,-
201506,84.4,중구,90.8,97.691,23.5,-163,13,4,3,916,-
201507,84.7,중구,91.4,100.63,21.9,-182,13,4,3,916,-
201508,84.9,중구,91.8,104.56,22.4,-88,13,4,3,916,-
201509,85.4,중구,92.3,76.56,26.7,-84,13,4,3,916,-
201510,85.5,중구,92.6,81.188,24.9,-51,13,4,3,916,-
201511,86,중구,93.4,87.901,31.1,-66,13,4,3,916,-
201512,86,중구,93.5,94.292,27.5,-184,13,4,3,916,-
201501,83.4,중구,88.4,102.86,23.6,-34,13,4,3,916,-
201602,86.2,중구,93.9,100.76,21,-6,13,4,3,799,-
201603,86.2,중구,94.1,104.77,21.8,153,13,5,3,799,-
201604,86.2,중구,94.5,77.987,27,29,13,5,3,799,-
201605,86.4,중구,94.8,82.436,23.5,-162,13,5,3,799,-
201606,86.7,중구,95.3,88.974,26.1,-66,13,5,3,799,-
201607,87,중구,95.6,95.744,25.8,48,13,5,3,799,-
201608,87.3,중구,96.1,99.133,21.5,146,13,5,3,799,0
201609,87.5,중구,96.4,102.77,19.5,-23,13,5,3,799,0
201610,87.9,중구,96.7,105.31,22.3,51,13,5,3,799,0
201611,88.3,중구,97,78.221,23.1,-87,13,5,3,799,0
201612,88.4,중구,97.1,84.076,28.2,-141,13,5,3,799,0
201601,86.2,중구,93.8,98.538,23.8,-81,13,4,3,799,-
201702,88.6,중구,97.5,96.185,28.1,-32,13,5,3,792,0
201703,88.7,중구,97.5,99.47,24.1,-69,13,5,3,792,0
201704,88.7,중구,97.6,103.28,21.7,-110,13,5,3,792,0
201705,88.8,중구,97.6,74.728,24.2,-13,13,5,3,792,0
201706,89.1,중구,97.8,79.626,29.6,-37,13,5,3,792,0
201707,89.4,중구,97.9,86.106,28.7,22,13,5,3,792,0
201708,89.9,중구,98.4,92.039,31.7,404,13,5,4,792,0
201709,90.1,중구,98.4,97.069,28.3,242,13,5,4,792,0
201710,90.8,중구,98.6,100.36,23.3,88,13,5,4,792,0
201711,91.2,중구,98.8,103.57,22.8,42,13,5,4,792,0
201712,91.4,중구,98.8,76.233,25.7,53,13,5,4,792,0
201701,88.5,중구,97.4,89.965,30.3,-99,13,5,3,792,0
201802,92.4,중구,99,87.355,30,145,13,5,4,778,0
201803,93.3,중구,99,93.842,31.8,126,13,5,4,778,0
201804,93.9,중구,99.1,97.429,27.6,-17,13,5,4,778,0
201805,94.1,중구,99.1,100.71,23.9,131,13,5,4,778,0
201806,94.6,중구,99.1,104.15,25,-39,13,5,4,778,0
201807,95.1,중구,99.2,77.362,27.1,-24,13,5,4,778,0
201808,95.9,중구,99.5,81.656,27.5,12,13,5,4,778,0
201809,98,중구,99.6,88.214,30.7,45,13,5,4,778,-
201810,99.5,중구,100.1,95.086,29.8,35,13,5,4,778,-
201811,99.9,중구,100.1,98.881,25.6,21,13,5,4,778,0
201812,100,중구,100,101.72,23.4,38,13,5,4,778,0
201801,91.8,중구,98.9,79.861,28.7,28,13,5,4,778,0
201901,100,중구,100,104.54,24.9,139,13,5,4,778,0
201902,99.9,중구,99.7,78.065,26.6,146,13,5,4,778,0
201903,99.8,중구,99.4,82.593,25.8,70,13,5,4,778,0
201904,99.8,중구,99.4,89.515,28.7,56,13,5,4,778,-
201905,99.8,중구,99.4,95.59,30.2,-47,13,5,4,778,-
201906,99.8,중구,99.4,98.727,25.8,243,13,5,4,778,-
201907,99.8,중구,99.4,103.07,23.9,276,13,5,4,778,0
201908,99.8,중구,99.4,104.91,25.1,52,13,5,4,778,0
200701,71.7,중랑구,56.6,100.51,21.2,140,9,0,0,3139,-
200702,72.3,중랑구,56.8,103.16,23.1,35,9,0,0,3139,-
200703,72.5,중랑구,57.1,75.775,26,-57,9,0,0,3139,-
200704,72.9,중랑구,57.4,80.094,25.9,176,9,0,0,3139,-
200705,73.1,중랑구,57.4,86.808,28.8,109,9,0,0,3139,-
200706,73.4,중랑구,57.8,93.391,27,-7,9,0,0,3139,-
200707,73.9,중랑구,58,97.438,23.6,-1,9,0,0,3139,-
200708,74.3,중랑구,58.1,101.03,22.2,-81,9,0,0,3139,-
200709,75.1,중랑구,58.3,104.19,24.6,84,9,0,0,3139,-
200710,75.6,중랑구,58.7,76.626,27.3,-126,9,0,0,3139,-
200711,76.5,중랑구,58.8,81.578,26.2,-89,9,0,0,3139,-
200712,76.7,중랑구,58.8,88.135,30.9,-271,9,0,0,3139,0
200802,77.3,중랑구,59.2,98.727,23.2,-67,9,0,0,2941,-
200803,79.6,중랑구,59.7,101.15,22.8,-59,9,0,0,2941,-
200804,83.3,중랑구,60.8,104.49,25.8,25,9,0,0,2941,-
200805,85.4,중랑구,61.2,77.752,22.5,39,9,0,0,2941,-
200806,86.6,중랑구,61.3,82.515,25.6,-1,9,0,0,2941,0
200807,87.1,중랑구,61.4,89.154,31.1,22,9,0,0,2941,-
200808,87.3,중랑구,61.4,95.644,26,72,9,0,0,2941,-
200809,87.5,중랑구,61.5,98.845,21.5,53,9,0,0,2941,-
200810,87.5,중랑구,61.7,103,23.5,-222,9,0,0,2941,-
200811,87.4,중랑구,61.4,105.17,27.2,-91,9,0,0,2941,0
200812,87,중랑구,60.4,78.456,26.1,-323,9,0,0,2941,0
200801,77,중랑구,59,94.563,28.3,53,9,0,0,2941,-
200902,86.7,중랑구,59.4,90.416,30.7,-191,9,0,0,2673,0
200903,86.5,중랑구,59.3,96.384,25.1,-160,9,0,0,2673,0
200904,86.3,중랑구,59.2,99.63,21.9,-118,9,0,0,2673,0
200905,86.2,중랑구,59.3,103.89,23.8,-5,9,0,0,2673,0
200906,86.2,중랑구,59.4,75.055,26.7,-232,9,0,0,2673,0
200907,86.2,중랑구,59.6,79.471,25.9,-23,9,0,0,2673,0
200908,86.3,중랑구,59.7,86.184,28.1,-184,9,0,0,2673,0
200909,86.6,중랑구,61.4,92.58,28.4,-121,9,0,0,2673,0
200910,86.9,중랑구,62.5,96.925,23.9,-356,9,0,0,2673,0
200911,86.9,중랑구,62.6,100.33,22.2,-309,9,0,0,2673,0
200912,87.2,중랑구,62.6,104.32,23.9,-420,9,0,0,2673,0
200901,86.9,중랑구,59.7,84.466,29.3,-39,9,0,0,2673,0
201002,87.3,중랑구,62.6,80.094,23.3,92,9,0,0,2694,0
201003,87.3,중랑구,63,87.589,29.3,-82,9,0,0,2694,0
201004,87.2,중랑구,63.4,94.473,26.2,-279,9,0,0,2694,0
201005,87.2,중랑구,63.6,97.574,21.8,-435,9,0,0,2694,0
201006,87.1,중랑구,63.6,100.88,21.3,-302,9,0,0,2694,0
201007,87.1,중랑구,63.6,105.04,22.9,-258,9,0,0,2694,0
201008,87,중랑구,63.6,77.675,24,-135,9,0,0,2694,140
201009,87,중랑구,64.1,81.656,25.2,-383,9,0,0,2694,140
201010,86.9,중랑구,64.7,88.057,27.6,-462,9,0,0,2694,132
201011,87,중랑구,65.4,95.482,24.7,-452,9,0,0,2694,115
201012,87.1,중랑구,65.5,98.782,22.1,-343,9,0,0,2694,108
201001,87.2,중랑구,62.5,76.821,27.2,41,9,0,0,2694,0
201102,87.4,중랑구,67.5,105.07,23.7,-156,9,0,0,2789,92
201103,87.5,중랑구,68.7,78.221,27,-207,9,0,0,2789,92
201104,88,중랑구,69.6,82.827,26.8,-222,9,0,0,2789,92
201105,88,중랑구,69.8,89.875,28.4,-247,9,0,0,2789,81
201106,87.9,중랑구,70.1,96.158,25.5,-146,9,0,0,2789,78
201107,87.9,중랑구,71,98.845,22.7,-176,9,0,0,2789,75
201108,87.8,중랑구,72.2,102.98,22,-199,9,0,0,2789,73
201109,87.7,중랑구,74.3,105.21,25.4,-330,9,0,0,2789,129
201110,87.7,중랑구,75.1,79.08,23.4,-190,9,0,0,2789,127
201111,87.7,중랑구,75.3,85.403,31.5,-190,9,0,0,2789,124
201112,87.6,중랑구,75.3,91.227,28.1,-462,9,0,0,2789,119
201101,87.2,중랑구,65.7,101.86,21.7,-107,9,0,0,2789,105
201202,87.6,중랑구,75.4,99.83,21.9,-133,9,0,0,2881,94
201203,87.5,중랑구,75.7,103.52,22.5,-200,9,0,0,2881,81
201204,87.4,중랑구,76.3,75.709,27.4,-359,9,0,0,2881,79
201205,87.1,중랑구,76.6,80.173,24.6,-208,9,0,0,2881,77
201206,87,중랑구,76.7,86.184,28,-201,9,0,0,2881,73
201207,86.7,중랑구,76.6,93.03,27.8,-250,9,0,0,2881,77
201208,86.3,중랑구,76.5,97.465,25.2,-245,9,0,0,2881,76
201209,85.9,중랑구,77.3,100.55,21.8,-56,9,0,0,2881,76
201210,85.8,중랑구,77.4,104.55,22.6,-143,9,0,0,2881,76
201211,85.5,중랑구,77.6,77.019,27.1,-258,9,0,0,2881,75
201212,85.3,중랑구,77.7,80.719,24.7,-293,9,0,0,2881,69
201201,87.6,중랑구,75.3,97.177,24.8,-74,9,0,0,2881,116
201302,84.8,중랑구,77.8,94.292,28.3,-7,9,0,0,2813,69
201303,84.8,중랑구,77.9,98.313,23,-196,9,0,0,2813,55
201304,84.8,중랑구,78,100.87,20.8,-140,9,0,0,2813,55
201305,84.6,중랑구,78,105.33,24,12,9,0,0,2813,55
201306,84.2,중랑구,78,78.065,22.9,-138,9,0,0,2813,43
201307,84,중랑구,78.1,81.968,26.9,-176,9,0,0,2813,43
201308,83.7,중랑구,78.5,88.447,27.8,-250,9,0,0,2813,43
201309,83.6,중랑구,79,95.644,26.6,-144,9,0,0,2813,43
201310,83.5,중랑구,79.6,99.232,21.8,-216,9,0,0,2813,43
201311,83.6,중랑구,80.5,101.89,21.9,-344,9,0,0,2813,89
201312,83.5,중랑구,80.7,105.26,24.9,-129,9,0,0,2813,89
201301,84.9,중랑구,77.6,87.589,27.8,-184,9,0,0,2813,69
201402,83.5,중랑구,81.1,83.53,26.7,405,10,0,0,2769,72
201403,83.6,중랑구,81.8,89.695,28.3,-36,10,0,0,2769,68
201404,83.7,중랑구,82.3,96.564,25.8,-178,10,0,0,2769,61
201405,83.7,중랑구,82.6,99.56,21.4,-117,10,0,0,2769,47
